Chain,Landscape,[11],[12],[13],[14],[22],[23],[24],[33],[34],[44],[1],[1][1],[1][2],[1][3],[1][4],[2],[2][1],[2][2],[2][3],[2][4],[3],[3][1],[3][2],[3][3],[3][4],[4],[4][1],[4][2],[4][3],[4][4]
4l2z_A,286,0.009633352900000126,0.005475305350000039,0.0052591393500000415,0.005255221650000022,0.0057468794500001395,0.005287540050000043,0.005189924649999977,0.005651622000000093,0.005176646100000008,0.005543419250000043,0.0,-0.004816676449993471,-1.0046744896250193,-1.6303630224499939,-1.5564030478249975,0.0,0.99919918427501,-0.0028734397250003386,-0.5907815763500218,-0.6221791548250168,0.0,1.625103883099995,0.5854940363000052,-0.0028258109999988183,0.006706981175008274,0.0,1.5511478261750076,0.6169892301749971,-0.011883627275007184,-0.0027717096250093926
4l4q_A,287,0.012637702250000226,0.005270107700000147,0.004754412800000056,0.003989816250000024,0.006471220600000149,0.0052077577000000244,0.004803714449999952,0.0059675872000001665,0.004762116400000001,0.00573852460000015,0.0,-0.006318851125020769,-2.746036489699982,-3.236067503000002,-3.532838675550003,0.0,2.7407663820000034,-0.0032356103000027035,-0.864327405199989,-1.6158781412499716,0.0,3.2313130901999876,0.8591196475000183,-0.0029837936000021614,-0.7618049833999943,0.0,3.5288488593000102,1.6110744268000177,0.7570428669999825,-0.002869262300001111
4l5v_A,288,0.006170809800000176,0.0052572456499999955,0.005062647550000019,0.0049937209999999935,0.006036523350000216,0.005049927649999986,0.005095048700000038,0.005675858650000151,0.0050914792000000195,0.005612124300000115,0.0,-0.003085404899991975,-0.12825251112499986,-0.4877537941749986,-0.6508113932000091,0.0,0.12299526547502017,-0.0030182616749982153,-0.3921701155249983,-0.555171658200001,0.0,0.48269114662500234,0.387120187875008,-0.00283792932498631,-0.20494422544998664,0.0,0.6458176721999874,0.5500766094999899,0.19985274624999877,-0.0028060621499989896
4l69_A,289,0.005893640500000126,0.005240650650000135,0.004004367550000091,0.004895937200000087,0.005647105300000193,0.0040921273000001064,0.0050085443499999945,0.005585368350000187,0.00405888580000006,0.0054991129500001484,0.0,-0.0029468202499945617,-0.3492667160500092,-0.9687729040750076,-1.4292213580250028,0.0,0.34402606540000724,-0.002823552649990634,-0.7303185328749925,-1.154072102324986,0.0,0.9647685365250065,0.7262264055749988,-0.002792684175007067,-0.2577795747249974,0.0,1.4243254208249971,1.149063557975016,0.25372068892500577,-0.002749556474990729
4l7i_A,290,0.006421983050000204,0.005193751950000108,0.005228585949999996,0.005317698550000029,0.0058708543000001515,0.00493326180000003,0.004895409450000053,0.005654908550000105,0.005131456800000031,0.005546959650000053,0.0,-0.0032109915250111147,-0.12120898500002307,-1.255540373775021,-1.2639006842250289,0.0,0.11601523305000026,-0.002935427150002456,-0.9463530356250129,-1.050372350225019,0.0,1.2503117878249939,0.9414197738250009,-0.0028274542749947827,-0.08659051797499258,0.0,1.2585829856750046,1.0454769407749978,0.08145906117498519,-0.0027734798249809582
4le5_A,291,0.006119289900000199,0.005130983299999952,0.004771787850000088,0.00461455290000015,0.005741972400000148,0.004474997350000086,0.004182402100000129,0.00571423640000014,0.0038069842500001116,0.005678461700000135,0.0,-0.003059644949997556,0.16810163889999546,-0.2181833683500024,-0.3153943281999897,0.0,-0.1732326221999934,-0.0028709862000097313,-0.40300441305000007,-0.41160758129999997,0.0,0.21341158049998996,0.3985294157000029,-0.0028571182000029604,-0.09048118165000552,0.0,0.31077977530001466,0.4074251791999946,0.08667419740000631,-0.0028392308499887607
4lu3_A,292,0.006165676950000165,0.004853951500000083,0.004567116850000072,0.004565327299999977,0.005736327800000131,0.004948642300000078,0.004904789350000024,0.005628558050000112,0.004693222700000045,0.005551089400000074,0.0,-0.003082838474986844,-1.3958676807500041,-1.6243893753749932,-1.5835274514499906,0.0,1.3910137292499996,-0.0028681639000138997,-0.3300355742249929,-0.28215936569998284,0.0,1.6198222585250115,0.3250869319250091,-0.002814279024972742,0.028076555100007092,0.0,1.5789621241499965,0.277254576350003,-0.03276977779999929,-0.002775544699997268
4m2r_A,293,0.006152651050000159,0.005516331800000065,0.005056923150000001,0.004857794349999956,0.005932326400000153,0.005120251799999969,0.0050400739000000154,0.005687868500000153,0.0050952666000000655,0.005595787350000116,0.0,-0.003076325525005916,-0.06683054614999301,-0.6205751838500034,-0.6470908754749866,0.0,0.06131421435000346,-0.002966163199995621,-0.5968109644999945,-0.6041148936249906,0.0,0.6155182607000032,0.5916907127000091,-0.002843934250020019,-0.08119312677501103,0.0,0.6422330811249857,0.5990748197250029,0.07609786017500035,-0.0027978936750060806
4m2u_A,294,0.0062016690000001855,0.005507967100000102,0.004988989899999971,0.004861340600000051,0.006126289150000185,0.005216535200000016,0.005031256500000032,0.005739140850000187,0.005182903100000048,0.005547860750000099,0.0,-0.003100834500002095,-0.33973448562502223,-0.8614037592250032,-0.8208150380749986,0.0,0.3342265185250012,-0.0030631445749984536,-0.6121613297750085,-0.5958474010249974,0.0,0.8564147693249958,0.6069447945750082,-0.0028695704249885154,-0.0689748648749909,0.0,0.8159536974750022,0.5908161445249936,0.06379196177499565,-0.0027739303749956348
4mcb_A,295,0.009305123250000267,0.0036416210999999665,0.0033806978500000437,0.0031516948499999645,0.0054227850500001016,0.004066622000000033,0.003837618999999925,0.005248149650000095,0.0037517282499999745,0.005153061100000044,0.0,-0.004652561624998667,0.2980025415250188,0.13447867037500633,-0.011600528499998073,0.0,-0.3016441626249918,-0.002711392524995786,-0.1616851159749918,-0.26560666655000914,0.0,-0.13785936822501102,0.15761849397500086,-0.002624074825015116,-0.15115651849999837,0.0,0.008448833650010906,0.261769047549995,0.1474047902500149,-0.0025765305499969235
4mcc_A,296,0.011065948950000055,0.005346983000000092,0.005263370500000054,0.004845396550000033,0.00550526250000016,0.0052220711000000785,0.004761081750000047,0.005366683750000092,0.004816048000000041,0.005311129600000099,0.0,-0.005532974475008842,0.5119375869499878,0.01051213982499593,-0.10121960435000366,0.0,-0.5172845699500137,-0.0027526312500005647,-0.5011056585749931,-0.5601144855500003,0.0,-0.015775510325008325,0.4958835874749968,-0.002683341874998039,-0.12335510844999645,0.0,0.09637420780001107,0.5553534037999995,0.1185390604499992,-0.002655564799990934
4mcd_A,297,0.006091078500000151,0.004531224700000125,0.004661489500000139,0.004202569600000173,0.005825168650000103,0.004378209350000115,0.004148485050000145,0.005488731650000169,0.004113686150000163,0.005358043900000145,0.0,-0.0030455392500160607,0.30486326527496393,0.20906835722499945,-0.12155694530002766,0.0,-0.3093944899749669,-0.002912584325018226,-0.10775950657497767,-0.43762654050001343,0.0,-0.21372984672499276,0.10338129722498876,-0.00274436582498642,-0.38625139294999866,0.0,0.11735437569999643,0.4334780554499972,0.3821377068000084,-0.002679021949995798
4mdg_A,298,0.006283550900000236,0.005518890350000093,0.004774336599999892,0.004898728149999944,0.005918292100000166,0.00493059104999996,0.00500725359999993,0.005670029450000158,0.004986883050000004,0.005622139250000137,0.0,-0.0031417754500002505,-0.18461775484998427,-0.6490771256249925,-0.7451675460250081,0.0,0.179098864499981,-0.0029591460499999423,-0.5357809573249839,-0.6622432593749942,0.0,0.6443027890249806,0.5308503662749906,-0.002835014725001122,-0.19029177492499358,0.0,0.7402688178750141,0.6572360057750165,0.18530489187499127,-0.00281106962501274
4mdl_A,299,0.006316846650000205,0.005500754050000089,0.0050991788999999585,0.004986830049999989,0.005871013500000158,0.005205182849999997,0.005142464200000037,0.0057116861500001725,0.0052239130000001095,0.005683947450000165,0.0,-0.00315842332499208,-0.021748161499992005,-0.6001611106249899,-0.6170352989750066,0.0,0.0162474074499911,-0.0029355067500010565,-0.6030922994749995,-0.6578396649249941,0.0,0.5950619317249979,0.5978871166250135,-0.0028558430750036724,-0.11697412452499817,0.0,0.6120484689249971,0.6526972007249972,0.11175021152498606,-0.0028419737250037105
4mdm_A,300,0.0062318207000002,0.00553794090000009,0.004874905049999958,0.0049336518500000094,0.005933956150000166,0.004985105799999996,0.005002032699999938,0.005665219100000137,0.005087769300000046,0.005608754150000112,0.0,-0.003115910350000251,-0.2791864313749983,-0.6780279386999972,-0.7519705593250096,0.0,0.27364849047500844,-0.0029669780749810777,-0.47320736789998713,-0.5755283205749899,0.0,0.6731530336500031,0.4682222621000031,-0.002832609550000932,-0.1491549424750095,0.0,0.7470369074749832,0.5705262878749948,0.14406717317499423,-0.00280437707500043
4mlt_A,301,0.006252412200000186,0.005534455900000107,0.0049728165999999826,0.004853142549999933,0.005936238250000169,0.0049610080999999435,0.004905533349999933,0.005656827200000136,0.005101210550000092,0.005647821500000118,0.0,-0.0031262060999907083,0.21654164662500422,-0.5654279612499825,-0.62533162820001,0.0,-0.22207610252500568,-0.0029681191250241394,-0.7378369164999843,-0.7976946820000027,0.0,0.5604551446499747,0.7328759083999951,-0.0028284135999982543,-0.14204767105000124,0.0,0.6204784856499993,0.7927891486500002,0.13694646050000037,-0.0028239107500051463
4ndn_A,302,0.00601110430000021,0.004919398550000104,0.004947146650000004,0.004684323500000062,0.00565686115000012,0.0044836391500000594,0.0050045820000000464,0.0056423907500000965,0.004316226399999988,0.005577413700000075,0.0,-0.0030055521499947357,-1.270789403325005,-1.246297588124998,-1.219605666249993,0.0,1.265870004775004,-0.002828430575007109,-0.09594565017501223,-0.1500093434000201,0.0,1.2413504414749976,0.09146201102501739,-0.0028211953750173053,-0.011443869700016129,0.0,1.2149213427499927,0.1450047614000002,0.007127643299996313,-0.002788706850000827
4ndn_B,303,0.006066647800000123,0.005933803200000091,0.00508243290000006,0.004316782400000014,0.005974437550000163,0.005112302950000119,0.004346652450000045,0.005766084700000155,0.0040432115000000575,0.005687445650000163,0.0,-0.003033323900010346,-0.2687623950249907,-0.7604078675000109,-0.6297464643249934,0.0,0.2628285918249981,-0.0029872187749858457,-0.5705324825499947,-0.44304330997500196,0.0,0.7553254346000022,0.5654201796000168,-0.0028830423500006445,0.18361963262500433,0.0,0.6254296819249909,0.4386966575250039,-0.18766284412500175,-0.0028437228249934216
4ndn_C,304,0.005870568500000179,0.005329214200000093,0.004571460050000099,0.004426828400000035,0.005674403000000086,0.004500421450000133,0.004360489400000084,0.005643241900000143,0.0037718504500000027,0.0056382421000001496,0.0,-0.0029352842500001766,-0.8093208115000058,-0.7001386824499908,-0.8606072790500084,0.0,0.8039915973000141,-0.002837201499996675,-0.019244866449998392,-0.19212948855000098,0.0,0.6955672223999966,0.014744445000005428,-0.00282162095001886,-0.18215333445000578,0.0,0.8561804506499966,0.18776899914997694,0.17838148400001655,-0.0028191210499862395
4ndn_D,305,0.006079955850000173,0.006056229400000146,0.005251381050000091,0.004301513850000022,0.006063404800000155,0.0052570665500001,0.004307199350000051,0.005796374950000163,0.004034282750000056,0.005692793450000143,0.0,-0.0030399779249997197,-0.07702154299999184,-0.9799892221749918,-0.8594162293249846,0.0,0.07096531360002216,-0.0030317023999849985,-0.927307898274977,-0.8103306558249763,0.0,0.9747378411250261,0.9220508317250172,-0.0028981874750065553,0.05244755637501316,0.0,0.85511471547501,0.8060234564750131,-0.05648183912499548,-0.0028463967250098227
4o6d_A,306,0.24619159845000088,0.03990554330000033,0.0029326564999999495,0.0030191696999999737,0.09796103330000028,0.00450334600000012,0.00449341220000008,0.005704874550000124,0.004070261950000047,0.0056073724000001435,0.0,-0.12309579922502055,-1.2636705211000006,-1.6000266484750227,-1.2923762335500197,0.0,1.223764977800002,-0.048980516649995365,-0.36918341267499066,-0.7938772604999919,0.0,1.5970939919749987,0.3646800666749934,-0.002852437275005469,-0.4425556820999856,0.0,1.2893570638500016,0.7893838483000085,0.4384854201500032,-0.002803686199999829
4o6d_B,307,0.36855939105000035,0.0035123489000000526,0.0033744260499999736,0.003395223500000004,0.005765194550000134,0.004920554100000058,0.004943635650000082,0.005542227850000093,0.004842297300000027,0.00551180020000007,0.0,-0.18427969552499712,-0.8606061316750018,-0.7721468488249934,-0.7735577097500036,0.0,0.8570937827749909,-0.0028825972749865142,-0.10332884617500741,-0.17653585745002084,0.0,0.7687724227749954,0.0984082920750019,-0.0027711139249899704,-0.07846115789998333,0.0,0.7701624862499795,0.17159222179998507,0.07361886060000496,-0.002755900100005893
4odj_A,308,0.0062270126000001655,0.005627514000000089,0.004828810600000078,0.004923178450000001,0.005969017500000165,0.0047332851000000805,0.00487106479999999,0.005697344750000117,0.00440350185000006,0.005604938750000108,0.0,-0.0031135063000000103,-0.09974812679999873,-1.5678408981750114,-1.6576873087249857,0.0,0.09412061279999503,-0.0029845087499894498,-1.4916477523249903,-1.5839578465749862,0.0,1.563012087574991,1.4869144672249872,-0.0028486723749915083,-0.0861884004250028,0.0,1.6527641302750158,1.5790867817750291,0.08178489857500144,-0.002802469375012605
4pyx_A,309,0.00607109595000015,0.005525918600000038,0.0050088327499999705,0.004837156049999952,0.006018880600000198,0.0050342115499999425,0.004946430499999953,0.005722124550000157,0.00524627675000006,0.005597498450000133,0.0,-0.0030355479749873994,-0.10618243224997635,-0.8915931867250022,-0.9491988488250085,0.0,0.10065651365000158,-0.0030094403000054263,-0.7644275720750104,-0.8107379688750191,0.0,0.8865843539750043,0.7593933605250108,-0.0028610622750060996,-0.09941932377500824,0.0,0.9443616927750189,0.8057915383749944,0.09417304702500184,-0.0027987492250041786
4pzk_A,310,0.007121514000000142,0.004866439850000084,0.0035971228000000466,0.0036068788000000445,0.006020049100000145,0.0041004916000000535,0.0039744253000000215,0.0047261515500000234,0.0045349071500000015,0.004699873200000016,0.0,-0.0035607569999837533,-0.9142495736000037,-1.7016120784749935,-1.7219793411999986,0.0,0.9093831337499649,-0.0030100245500086224,-1.0439105182250192,-1.0366607586499963,0.0,1.6980149556749882,1.0398100266250043,-0.0023630757749952603,-0.010329845799991648,0.0,1.7183724624000039,1.03268633335,0.005794938649992817,-0.002349936599996564
4pzk_B,311,0.006835254400000105,0.005615949950000106,0.003621580850000068,0.003525540900000068,0.006411693600000163,0.003717027800000058,0.0036189526000000413,0.004775842350000033,0.0044836171500000155,0.0046463292000000185,0.0,-0.003417627199994728,-0.33103771064998144,-1.623028006625004,-1.6634545698999788,0.0,0.32542176069999135,-0.003205846800003466,-1.5254526108749964,-1.570696558949993,0.0,1.6194064257750107,1.5217355830750023,-0.0023879211749990577,-0.10769682054999524,0.0,1.6599290289999977,1.5670776063499998,0.10321320339999557,-0.002323164600005956
4q06_A,312,0.006112793300000179,0.0052984871500000195,0.005033621149999963,0.004856161649999984,0.005804615300000165,0.005148931050000036,0.004949122150000028,0.005658090350000136,0.005153392050000052,0.005624678450000127,0.0,-0.0030563966500033956,-0.06396970599998641,-0.667406518775,-0.7576756272750022,0.0,0.05867121884997363,-0.0029023076500038236,-0.659812517525009,-0.7576999418750033,0.0,0.6623728976249915,0.6546635864750154,-0.0028290451749898977,-0.14275297812498638,0.0,0.7528194656250002,0.7527508197249992,0.13759958607497857,-0.0028123392250001965
4q8z_A,313,0.006249784700000172,0.005371607850000034,0.004908483649999956,0.00495971774999996,0.005901618900000141,0.0049504623000000275,0.004961926999999986,0.0056916103500001545,0.005139467750000036,0.0056700618000001465,0.0,-0.0031248923500155163,0.09177288244999829,-0.8249987767749815,-0.8754055421499964,0.0,-0.09714449030000565,-0.0029508094500162365,-0.9104816854749899,-0.9683310529500057,0.0,0.8200902931250154,0.9055312231750045,-0.0028458051749935998,-0.01432741555000055,0.0,0.8704458243999936,0.9633691259499971,0.009187947800008825,-0.0028350308999895314
4q90_A,314,0.006118362650000159,0.005474694250000031,0.005024073949999966,0.004870814199999934,0.005912054800000154,0.005062857849999934,0.004880504799999904,0.005664032350000147,0.0050339538999999945,0.005619608550000133,0.0,-0.003059181324989949,-0.08756236814999725,-0.6483100157750156,-0.9255750077750009,0.0,0.08208767389999734,-0.002956027399987056,-0.6352705143749802,-0.929422066024988,0.0,0.6432859418249931,0.6302076565249969,-0.0028320161749988003,-0.3516095470250093,0.0,0.9207041935750153,0.9245415612250155,0.3465755931249899,-0.002809804275001656
